Field1,X,Y,Z
200376,586200.643,4475117.731,3.423
200377,586201.001,4475117.453,3.465
200378,586201.475,4475117.354,3.429
200379,586202.041,4475117.264,3.455
200380,586202.644,4475117.119,3.569
200381,586203.606,4475117.101,3.502
200382,586204.531,4475117.247,3.304
200383,586205.768,4475117.546,3.194
200384,586207.455,4475117.974,3.131
200385,586208.896,4475118.148,3.117
200386,586210.204,4475118.373,3.138
200387,586211.47,4475118.41,3.153
200388,586212.759,4475118.277,3.152
200389,586214.032,4475118.182,3.16
200390,586215.375,4475118.011,3.146
200391,586216.7,4475117.857,3.182
200392,586217.99,4475117.78,3.155
200393,586219.312,4475117.627,3.162
200394,586220.591,4475117.468,3.159
200395,586221.921,4475117.36,3.155
200396,586223.264,4475117.299,3.151
200397,586224.567,4475117.297,3.161
200398,586225.878,4475117.221,3.194
200399,586227.191,4475117.119,3.177
200400,586228.504,4475117.037,3.178
200401,586229.829,4475117.006,3.176
200402,586231.155,4475116.857,3.163
200403,586232.475,4475116.725,3.193
200404,586233.728,4475116.536,3.192
200405,586235.063,4475116.475,3.203
200406,586236.469,4475116.452,3.216
200407,586237.77,4475116.501,3.299
200408,586239.127,4475116.534,3.24
200569,586239.586,4475091.716,3.202
200570,586238.396,4475091.583,3.214
200571,586237.174,4475091.381,3.18
200572,586235.613,4475091.248,3.164
200573,586234.404,4475091.325,3.181
200574,586233.192,4475091.475,3.173
200575,586231.955,4475091.722,3.154
200576,586230.731,4475092.068,3.16
200577,586229.449,4475092.353,3.154
200578,586228.2,4475092.653,3.143
200579,586226.984,4475092.894,3.088
200580,586225.755,4475093.143,3.132
200581,586224.524,4475093.317,3.137
200582,586223.254,4475093.535,3.089
200583,586221.995,4475093.623,3.097
200584,586220.706,4475093.713,3.08
200585,586219.438,4475093.75,3.094
200586,586218.21,4475093.668,3.075
200587,586217.013,4475093.54,3.075
200588,586215.786,4475093.446,3.059
200589,586214.584,4475093.302,3.061
200590,586213.413,4475093.214,3.06
200591,586212.202,4475093.127,3.056
200592,586210.981,4475092.989,3.024
200593,586209.731,4475092.81,3.025
200594,586208.534,4475092.573,3.02
200595,586207.36,4475092.356,3.055
200596,586205.876,4475092.088,3.091
200597,586204.823,4475091.903,3.154
200598,586203.754,4475091.74,3.206
200599,586202.796,4475091.622,3.196
200600,586201.915,4475091.485,3.132
200601,586201.219,4475091.37,2.974
200602,586201.047,4475091.351,2.95
200603,586204.328,4475065.382,2.755
200604,586204.956,4475065.57,2.926
200605,586205.992,4475065.644,3.008
200606,586207.287,4475065.872,2.962
200607,586208.535,4475066.098,2.832
200608,586210.494,4475066.536,2.884
200609,586211.648,4475066.622,2.884
200610,586212.586,4475066.624,2.922
200611,586213.591,4475066.591,2.987
200612,586214.617,4475066.563,3.044
200613,586215.625,4475066.584,3.054
200614,586216.715,4475066.703,3.002
200615,586217.981,4475066.675,3.026
200616,586219.183,4475066.61,3.035
200617,586220.486,4475066.631,3.018
200618,586221.753,4475066.519,3.032
200619,586223.061,4475066.443,3.031
200620,586224.297,4475066.25,3.015
200621,586225.572,4475066.174,3.012
200622,586227.174,4475066.066,3.039
200623,586228.11,4475065.931,3.023
200624,586229.29,4475065.796,3.084
200625,586230.392,4475065.586,3.061
200626,586231.79,4475065.37,3.065
200627,586232.836,4475065.305,3.064
200628,586234.073,4475065.264,3.069
200629,586235.268,4475065.321,3.118
200630,586236.385,4475065.366,3.117
200631,586237.416,4475065.436,3.141
200632,586238.631,4475065.543,3.124
200633,586239.906,4475065.693,3.207
200634,586241.186,4475065.771,3.184
200804,586243.362,4475042.796,3.373
200805,586242.338,4475042.736,3.323
200806,586241.167,4475042.639,3.336
200807,586239.967,4475042.576,3.272
200808,586238.539,4475042.461,3.358
200809,586237.595,4475042.238,3.465
200810,586236.603,4475042.007,3.487
200811,586235.754,4475041.838,3.465
200812,586234.632,4475041.465,3.469
200813,586233.553,4475041.036,3.438
200814,586232.595,4475040.62,3.436
200815,586231.573,4475040.367,3.414
200816,586230.588,4475039.964,3.315
200817,586229.517,4475039.652,3.324
200818,586228.307,4475039.437,3.381
200819,586227.218,4475039.251,3.438
200820,586226.348,4475038.933,3.446
200821,586225.447,4475038.655,3.447
200822,586224.281,4475038.369,3.355
200823,586223.128,4475038.21,3.309
200824,586221.935,4475038.065,3.289
200825,586220.747,4475037.961,3.265
200826,586219.539,4475037.954,3.272
200827,586218.117,4475037.998,3.326
200828,586216.941,4475038.121,3.355
200829,586215.789,4475038.317,3.397
200830,586214.729,4475038.323,3.412
200831,586213.677,4475038.446,3.475
200832,586212.671,4475038.46,3.502
200833,586211.969,4475038.376,3.453
200834,586211.368,4475038.28,3.337
200835,586211,4475038.163,3.202
200836,586217.771,4475017.56,3.07
200837,586218.126,4475017.809,3.268
200838,586218.757,4475017.985,3.404
200839,586219.488,4475018.13,3.438
200840,586221.03,4475018.569,3.443
200841,586222.052,4475018.877,3.474
200842,586223.138,4475019.282,3.447
200843,586224.123,4475019.582,3.396
200844,586225.237,4475019.897,3.361
200845,586226.423,4475020.184,3.332
200846,586227.631,4475020.328,3.339
200847,586229.306,4475020.185,3.355
200848,586229.969,4475020.036,3.356
200849,586231.313,4475019.591,3.307
200850,586232.388,4475019.298,3.245
200851,586233.614,4475019.04,3.174
200852,586234.776,4475018.962,3.183
200853,586235.88,4475018.969,3.215
200854,586237.144,4475018.862,3.208
200855,586238.314,4475018.791,3.219
200856,586239.544,4475018.754,3.232
200857,586240.712,4475018.772,3.203
200858,586241.875,4475018.843,3.214
200859,586242.888,4475018.923,3.226
200860,586244.011,4475018.869,3.274
200861,586245.1,4475018.976,3.33
201022,586247.005,4474990.736,3.397
201023,586245.702,4474990.86,3.385
201024,586244.469,4474991.039,3.405
201025,586243.271,4474991.051,3.389
201026,586242.08,4474991.186,3.377
201027,586240.855,4474991.323,3.354
201028,586239.591,4474991.344,3.358
201029,586238.371,4474991.451,3.428
201030,586236.958,4474991.586,3.334
201031,586235.757,4474991.642,3.338
201032,586234.385,4474991.71,3.29
201033,586233.287,4474991.684,3.51
201034,586231.912,4474991.693,3.402
201035,586230.922,4474991.521,3.395
201036,586229.706,4474991.377,3.372
201037,586228.48,4474991.352,3.391
201038,586227.247,4474991.293,3.431
201039,586226.302,4474991.15,3.451
201040,586225.613,4474990.958,3.32
201041,586225.361,4474990.914,3.273
201042,586242.87,4474976.204,3.522
201043,586242.168,4474976.052,3.561
201044,586241.132,4474975.804,3.538
201045,586239.952,4474975.736,3.537
201046,586238.689,4474975.623,3.538
201047,586237.458,4474975.56,3.533
201048,586236.255,4474975.479,3.505
201049,586235.08,4474975.548,3.531
201050,586233.937,4474975.325,3.586
201051,586232.818,4474975.231,3.677
201052,586231.848,4474975.086,3.808
201053,586230.827,4474974.953,3.768
201054,586229.913,4474974.746,3.688
201055,586231.621,4474966.68,3.647
201056,586231.954,4474966.749,3.739
201057,586232.263,4474966.823,3.81
201058,586232.317,4474966.824,3.82
201059,586232.739,4474966.869,3.943
201060,586233.137,4474966.858,4.044
201061,586233.738,4474967.006,4.266
201062,586234.398,4474967.16,4.48
201063,586234.977,4474967.359,4.756
201064,586235.429,4474967.469,4.933
201065,586236.016,4474967.518,5.08
201066,586236.438,4474967.636,5.047
201067,586236.893,4474967.75,5.044
201068,586237.393,4474967.781,4.996
201069,586238.103,4474967.791,4.875
201070,586239.144,4474968.083,4.581
201071,586240.368,4474968.365,4.166
201072,586241.609,4474968.622,3.759
201073,586242.994,4474968.936,3.588
201074,586244.374,4474969.231,3.551
201075,586245.592,4474969.32,3.545
201076,586246.841,4474969.363,3.572
201077,586248.038,4474969.485,3.646
201231,586250.325,4474943.877,3.572
201232,586248.85,4474943.783,3.426
201233,586247.36,4474943.63,3.382
201234,586245.862,4474943.554,3.59
201235,586244.764,4474943.425,3.604
201236,586243.628,4474943.252,3.559
201237,586242.312,4474943.107,3.513
201238,586240.99,4474943.05,3.62
201239,586239.773,4474942.984,3.865
201240,586238.641,4474942.991,4.023
201241,586237.866,4474942.872,4.077
201242,586237.218,4474942.681,4.006
201243,586236.585,4474942.613,3.884
201244,586236.036,4474942.653,3.696
201245,586235.88,4474942.559,3.565
201246,586235.882,4474942.545,3.562
201247,586234.101,4474951.093,3.427
201248,586235.568,4474951.455,3.53
201249,586236.452,4474951.662,3.518
201250,586237.719,4474952.218,3.49
201251,586238.59,4474952.504,3.54
201252,586239.688,4474952.839,3.557
201253,586240.731,4474953.016,3.491
201254,586241.859,4474953.325,3.424
201255,586243.206,4474953.69,3.351
201256,586244.441,4474954.11,3.33
201257,586245.61,4474954.589,3.355
201258,586246.805,4474955.014,3.345
201259,586247.77,4474955.464,3.37
201260,586248.869,4474955.845,3.382
201261,586249.933,4474956.369,3.347
201262,586251.134,4474956.881,3.339
201263,586252.3,4474957.396,3.339
201264,586253.545,4474957.806,3.357
201265,586254.738,4474958.253,3.381
201266,586273.639,4474930.795,3.358
201267,586272.722,4474930.692,3.377
201268,586271.075,4474930.709,3.319
201269,586269.682,4474930.764,3.399
201270,586268.375,4474930.88,3.343
201271,586267.146,4474930.923,3.303
201272,586265.871,4474931.016,3.331
201273,586264.563,4474931.159,3.331
201274,586263.332,4474931.207,3.318
201275,586261.984,4474931.313,3.315
201276,586260.771,4474931.269,3.294
201277,586259.503,4474931.312,3.32
201278,586258.292,4474931.308,3.329
201279,586257.12,4474931.336,3.334
201280,586255.955,4474931.33,3.344
201281,586254.893,4474931.346,3.361
201282,586253.746,4474931.423,3.425
201283,586252.664,4474931.42,3.436
201284,586251.492,4474931.464,3.427
201285,586250.26,4474931.499,3.437
201286,586249.038,4474931.319,3.37
201287,586247.86,4474931.361,3.367
201288,586246.678,4474931.208,3.355
201289,586245.599,4474930.951,3.313
201290,586244.38,4474930.643,3.231
201291,586243.143,4474930.191,3.174
201292,586242.067,4474929.857,3.228
201293,586241.056,4474929.618,3.243
201294,586239.979,4474929.296,3.214
201295,586238.904,4474929.097,3.09
201296,586241.327,4474917.223,2.915
201297,586241.937,4474917.391,2.992
201298,586242.695,4474917.418,3.012
201299,586243.102,4474917.698,2.994
201300,586243.317,4474917.794,3.004
201301,586243.647,4474917.785,3.037
201302,586244.202,4474917.939,3.045
201303,586245.179,4474918.037,3.304
201304,586246.429,4474918.143,3.896
201305,586247.159,4474918.23,4.249
201306,586247.665,4474918.256,4.513
201307,586248.188,4474918.392,4.69
201308,586248.687,4474918.462,4.829
201309,586249.12,4474918.637,4.832
201310,586249.591,4474918.738,4.732
201311,586250.334,4474918.847,4.482
201312,586251.321,4474918.982,4.079
201313,586252.569,4474919.221,3.626
201314,586254.343,4474919.703,3.235
201315,586255.906,4474919.99,3.118
201316,586257.339,4474920.092,3.088
201478,586265.468,4474889.818,3.292
201479,586264.237,4474889.74,3.603
201480,586263.341,4474889.651,3.965
201481,586262.434,4474889.475,4.232
201482,586261.86,4474889.48,4.327
201483,586261.329,4474889.375,4.272
201484,586260.665,4474889.214,4.101
201485,586259.654,4474889.127,3.902
201486,586258.229,4474888.93,3.629
201487,586256.782,4474888.742,3.433
201488,586255.351,4474888.699,3.299
201489,586254.025,4474888.642,3.227
201490,586252.895,4474888.616,3.161
201491,586251.714,4474888.358,3.091
201492,586250.62,4474888.061,3.102
201493,586249.611,4474887.724,3.073
201494,586248.725,4474887.514,2.974
201495,586248.184,4474887.449,2.866
201496,586248.041,4474887.354,2.806
201497,586248.046,4474887.325,2.8
201498,586248.048,4474887.323,2.796
201499,586246.05,4474898.235,3.47
201500,586246.21,4474898.52,3.573
201501,586246.398,4474898.786,3.75
201502,586246.921,4474899.137,3.856
201503,586247.533,4474899.577,3.927
201504,586248.398,4474899.869,3.896
201505,586249.406,4474900.061,3.839
201506,586250.632,4474900.359,3.561
201507,586252.125,4474900.652,3.454
201508,586253.507,4474900.994,3.492
201509,586254.652,4474901.243,3.502
201510,586255.849,4474901.503,3.53
201511,586256.968,4474901.824,3.53
201512,586258.067,4474902.119,3.531
201513,586259.325,4474902.293,3.536
201514,586260.607,4474902.578,3.542
201515,586261.841,4474902.859,3.549
201516,586263.077,4474903.026,3.501
201517,586264.208,4474903.354,3.448
201518,586265.522,4474903.685,3.412
201519,586266.807,4474903.826,3.396
201520,586268.049,4474903.805,3.337
201521,586269.296,4474903.756,3.313
201522,586270.586,4474903.607,3.29
201523,586271.737,4474903.625,3.285
201524,586272.811,4474903.735,3.345
201525,586273.957,4474903.803,3.387
201526,586274.787,4474903.995,3.375
201527,586275.761,4474880.266,3.294
201528,586275.057,4474879.929,3.32
201529,586273.97,4474879.508,3.409
201530,586272.885,4474879.019,3.426
201531,586271.786,4474878.578,3.423
201532,586270.637,4474878.22,3.475
201533,586269.443,4474877.857,3.48
201534,586268.268,4474877.488,3.488
201535,586267.128,4474877.126,3.523
201536,586265.944,4474876.849,3.567
201537,586265.083,4474876.538,3.6
201538,586263.951,4474876.213,3.547
201539,586262.831,4474875.74,3.523
201540,586261.424,4474875.294,3.51
201541,586260.238,4474874.974,3.493
201542,586258.975,4474874.791,3.456
201543,586257.681,4474874.442,3.506
201544,586256.518,4474874.181,3.72
201545,586255.471,4474873.915,3.643
201546,586254.608,4474873.663,3.437
201547,586252.401,4474872.916,3.303
201548,586256.597,4474857.171,3.284
201549,586256.675,4474857.114,3.302
201550,586257.07,4474857.195,3.274
201551,586257.749,4474857.283,3.275
201552,586258.66,4474857.451,3.296
201553,586259.689,4474857.596,3.286
201554,586260.724,4474857.7,3.271
201555,586261.85,4474857.77,3.265
201556,586263.036,4474857.866,3.341
201557,586264.134,4474857.959,3.282
201558,586265.123,4474858.044,3.28
201559,586266.346,4474858.146,3.292
201560,586267.458,4474858.24,3.311
201561,586268.468,4474858.38,3.308
201562,586269.63,4474858.632,3.29
201563,586270.779,4474858.788,3.29
201564,586271.952,4474858.989,3.296
201565,586273.13,4474859.252,3.313
201724,586275.028,4474834.337,3.327
201725,586274.278,4474834.464,3.24
201726,586273.429,4474834.6,3.106
201727,586272.854,4474834.165,3.174
201728,586272.534,4474833.899,3.228
201729,586272.385,4474833.8,3.213
201730,586272.037,4474833.663,3.219
201731,586271.186,4474833.279,3.17
201732,586270.092,4474833.104,3.207
201733,586268.988,4474832.888,3.251
201734,586268,4474832.617,3.3
201735,586267.069,4474832.324,3.256
201736,586266.267,4474832.103,3.204
201737,586265.313,4474831.788,3.198
201738,586264.432,4474831.521,3.214
201739,586263.449,4474831.324,3.22
201740,586262.567,4474831.123,3.245
201741,586261.805,4474830.94,3.057
201742,586261.727,4474830.889,3.035
201743,586266.883,4474821.48,2.875
201744,586267.141,4474821.346,2.903
201745,586267.965,4474821.469,2.88
201746,586268.965,4474821.77,2.777
201747,586270.307,4474822.127,2.734
201748,586271.581,4474822.573,2.764
201749,586272.755,4474822.881,2.813
201750,586273.853,4474823.144,2.819
201751,586274.814,4474823.382,2.882
201752,586275.88,4474823.82,2.951
201753,586276.973,4474824.37,3.099
201754,586278.087,4474824.836,3.515
201755,586279.419,4474825.272,4.035
201756,586280.196,4474825.512,4.341
201757,586280.749,4474825.555,4.529
201758,586281.313,4474825.694,4.574
201759,586281.739,4474825.973,4.498
201760,586282.376,4474826.172,4.338
201761,586283.45,4474826.225,4.016
201762,586284.748,4474826.561,3.482
201763,586286.026,4474827.015,3.078
201764,586287.526,4474827.61,3.015
201765,586288.669,4474828.036,3.036
201766,586271.982,4474805.368,3.277
201767,586272.453,4474805.524,3.371
201768,586273.186,4474805.754,3.405
201769,586274.283,4474806.197,3.378
201770,586274.801,4474806.311,3.353
201771,586275.458,4474806.458,3.257
201772,586276.421,4474806.615,3.146
201773,586277.491,4474806.723,3.087
201774,586278.696,4474807.074,3.082
201775,586279.827,4474807.296,3.131
201776,586280.995,4474807.597,3.163
201777,586282.252,4474807.996,3.417
201778,586283.139,4474808.33,3.737
201779,586283.872,4474808.633,3.616
201780,586284.517,4474808.831,3.478
201781,586285.575,4474809.042,3.292
201782,586287.058,4474809.444,3.177
201958,586295.701,4474790.143,3.356
201959,586294.781,4474789.725,3.334
201960,586293.922,4474789.349,3.343
201961,586292.958,4474788.937,3.352
201962,586291.978,4474788.515,3.366
201963,586290.96,4474788.21,3.335
201964,586290.064,4474787.81,3.371
201965,586289.027,4474787.583,3.348
201966,586288.049,4474787.363,3.297
201967,586287.012,4474787.221,3.364
201968,586285.898,4474787.178,3.296
201969,586284.911,4474787.16,3.32
201970,586283.795,4474787.13,3.283
201971,586282.71,4474787.136,3.244
201972,586281.467,4474787.202,3.303
201973,586280.462,4474787.311,3.462
201974,586279.568,4474787.193,3.514
201975,586278.845,4474787.115,3.501
201976,586278.294,4474787.046,3.468
201977,586277.947,4474786.984,3.399
201978,586277.943,4474786.994,3.407
201979,586284.708,4474763.156,3.593
201980,586285.411,4474763.315,3.646
201981,586286.413,4474763.388,3.673
201982,586287.622,4474763.535,3.575
201983,586288.727,4474763.993,3.527
201984,586289.835,4474764.478,3.521
201985,586290.825,4474764.768,3.51
201986,586291.836,4474765.048,3.539
201987,586292.873,4474765.105,3.511
201988,586293.957,4474765.012,3.515
201989,586295.019,4474764.809,3.487
201990,586296.057,4474764.54,3.465
201991,586297.088,4474764.235,3.457
201992,586298.2,4474763.99,3.421
201993,586299.255,4474763.92,3.418
201994,586300.323,4474764.019,3.42
201995,586301.469,4474764.047,3.427
201996,586302.567,4474764.059,3.445
201997,586303.68,4474764.053,3.452
202187,586312.633,4474737.413,3.475
202188,586311.453,4474737.39,3.477
202189,586310.215,4474737.427,3.476
202190,586309.017,4474737.458,3.497
202191,586307.569,4474737.532,3.519
202192,586306.598,4474737.526,3.544
202193,586305.185,4474737.601,3.572
202194,586304.085,4474737.623,3.59
202195,586303.024,4474737.642,3.659
202196,586301.904,4474737.6,3.524
202197,586300.768,4474737.637,3.619
202198,586299.571,4474737.688,3.651
202199,586298.371,4474737.766,3.673
202200,586297.205,4474737.748,3.812
202201,586296.152,4474737.63,3.919
202202,586295.203,4474737.554,3.889
202203,586294.582,4474737.524,3.758
202204,586294.557,4474737.485,3.744
202205,586294.563,4474737.48,3.739
202206,586306.984,4474710.58,4.156
202207,586307.651,4474710.876,4.261
