ID,X,Y,Z
103264,586367.37,4475363.539,2.679
103265,586368.436,4475363.518,2.68
103266,586369.421,4475363.617,2.69
103267,586370.297,4475363.698,2.701
103268,586371.159,4475363.696,2.678
103269,586371.967,4475363.763,2.671
103270,586373.009,4475363.802,2.635
103271,586373.929,4475363.874,2.621
103272,586374.93,4475363.846,2.633
103273,586375.953,4475363.812,2.653
103274,586376.827,4475363.801,2.607
103275,586377.651,4475363.819,2.564
103276,586378.535,4475363.877,2.532
103277,586379.537,4475363.83,2.471
103278,586380.571,4475363.91,2.406
103279,586381.603,4475363.966,2.337
103280,586382.69,4475364.031,2.243
103281,586383.733,4475364.138,2.15
103282,586384.802,4475364.26,2.069
103283,586385.675,4475364.293,1.992
103284,586386.343,4475364.376,1.942
103285,586386.785,4475364.466,1.882
103286,586387.058,4475364.51,1.838
103287,586387.348,4475364.621,1.799
103288,586387.995,4475364.71,1.731
103289,586388.862,4475364.783,1.614
103290,586389.758,4475364.944,1.535
103291,586390.563,4475365.148,1.442
103292,586391.395,4475365.325,1.35
103293,586392.31,4475365.563,1.259
103294,586393.162,4475365.671,1.186
103295,586394.082,4475365.618,1.111
103296,586394.941,4475365.707,1.055
103297,586395.768,4475365.687,0.98
103298,586396.716,4475365.792,0.908
103299,586397.679,4475365.729,0.826
103300,586398.572,4475365.717,0.735
103301,586399.608,4475365.715,0.632
103302,586400.54,4475365.725,0.542
103303,586401.431,4475365.592,0.445
103304,586402.464,4475365.62,0.327
103305,586403.482,4475365.58,0.202
103306,586404.433,4475365.508,0.097
103307,586405.346,4475365.515,-0.014
103308,586406.382,4475365.579,-0.122
103309,586407.323,4475365.592,-0.263
103310,586408.265,4475365.579,-0.374
103311,586409.301,4475365.629,-0.474
103312,586410.369,4475365.615,-0.579
103313,586411.25,4475365.671,-0.677
103314,586412.099,4475365.784,-0.786
103315,586412.482,4475365.818,-0.802
103316,586412.505,4475365.782,-0.802
103317,586412.506,4475365.77,-0.803
103318,586412.497,4475365.777,-0.804
103319,586411.652,4475341.115,-0.696
103320,586411.653,4475341.109,-0.688
103321,586411.624,4475341.169,-0.684
103322,586411.423,4475341.184,-0.655
103323,586411.198,4475341.148,-0.633
103324,586410.829,4475341.146,-0.601
103325,586410.312,4475341.207,-0.555
103326,586409.669,4475341.21,-0.496
103327,586408.93,4475341.232,-0.411
103328,586408.22,4475341.207,-0.328
103329,586407.499,4475340.974,-0.252
103330,586406.784,4475340.808,-0.186
103331,586405.977,4475340.616,-0.094
103332,586405.288,4475340.384,0.006
103333,586404.53,4475340.149,0.1
103334,586403.703,4475340.075,0.191
103335,586402.895,4475340.084,0.287
103336,586402.059,4475340.126,0.39
103337,586401.174,4475340.127,0.489
103338,586400.441,4475340.209,0.583
103339,586399.482,4475340.22,0.686
103340,586398.521,4475340.31,0.791
103341,586397.554,4475340.456,0.882
103342,586396.581,4475340.54,0.968
103343,586395.736,4475340.607,1.034
103344,586394.993,4475340.787,1.094
103345,586394.162,4475340.99,1.159
103346,586393.391,4475341.135,1.197
103347,586392.554,4475341.205,1.254
103348,586391.748,4475341.23,1.319
103349,586390.992,4475341.197,1.382
103350,586390.197,4475341.17,1.466
103351,586389.401,4475341.075,1.548
103352,586388.596,4475341.056,1.62
103353,586387.783,4475341.011,1.682
103354,586387.104,4475340.895,1.761
103355,586386.46,4475340.819,1.824
103356,586385.72,4475340.765,1.899
103357,586385.043,4475340.603,1.983
103358,586384.316,4475340.462,2.061
103359,586383.519,4475340.372,2.149
103360,586382.755,4475340.186,2.277
103361,586381.986,4475340.091,2.28
103362,586381.296,4475340.062,2.338
103363,586380.444,4475340.006,2.426
103364,586379.679,4475339.952,2.492
103365,586378.877,4475339.884,2.525
103366,586378.107,4475339.799,2.642
103367,586377.298,4475339.545,2.631
103368,586376.529,4475339.404,2.673
103369,586375.607,4475339.193,2.71
103370,586374.559,4475339.055,2.721
103371,586373.731,4475338.864,2.76
103372,586372.912,4475338.77,2.745
103373,586372.024,4475338.637,2.787
103374,586371.09,4475338.552,2.8
103375,586370.168,4475338.54,2.822
103376,586369.198,4475338.556,2.816
103377,586368.289,4475338.677,2.796
103378,586367.39,4475338.814,2.778
103379,586366.463,4475338.827,2.762
103380,586365.55,4475338.932,2.756
103381,586364.73,4475339.102,2.726
103382,586363.917,4475339.274,2.72
103383,586363.144,4475339.406,2.69
103384,586362.256,4475339.534,2.649
103385,586361.345,4475339.687,2.657
103386,586360.43,4475339.64,2.643
103387,586359.578,4475339.521,2.609
103388,586358.674,4475339.405,2.581
103389,586357.734,4475339.25,2.577
103390,586356.757,4475339.046,2.557
103391,586355.828,4475338.769,2.488
103392,586354.883,4475338.534,2.463
103393,586353.977,4475338.171,2.425
103394,586352.958,4475337.957,2.362
103395,586352.035,4475337.826,2.361
103396,586351.076,4475337.712,2.331
103397,586350.058,4475337.566,2.293
103398,586349.03,4475337.558,2.277
103399,586348.068,4475337.541,2.214
103400,586347.042,4475337.578,2.222
103401,586346.038,4475337.698,2.177
103402,586345.088,4475337.849,2.148
103403,586344.148,4475337.942,2.124
103404,586343.18,4475337.917,2.08
103405,586342.199,4475337.941,2.062
103406,586341.206,4475337.894,2.025
103407,586340.313,4475337.922,2.001
103408,586339.316,4475337.922,2.008
103409,586338.35,4475337.885,1.988
103410,586337.355,4475337.79,1.951
103411,586336.36,4475337.711,1.918
103412,586335.391,4475337.623,1.92
103413,586334.405,4475337.56,1.917
103414,586333.368,4475337.517,1.877
103415,586332.418,4475337.426,1.853
103416,586331.477,4475337.328,1.834
103417,586330.566,4475337.212,1.828
103418,586329.588,4475337.035,1.807
103419,586328.625,4475336.881,1.82
103420,586327.598,4475336.761,1.817
103421,586326.653,4475336.717,1.806
103422,586325.681,4475336.608,1.823
103423,586324.786,4475336.514,1.848
103424,586323.82,4475336.476,1.887
103425,586322.952,4475336.364,1.905
103426,586321.991,4475336.332,1.937
103427,586320.888,4475336.199,1.964
103428,586319.796,4475336.153,2.023
103429,586318.711,4475336.024,2.047
103430,586317.656,4475335.966,2.078
103431,586316.588,4475335.868,2.126
103432,586315.498,4475335.78,2.172
103433,586314.59,4475335.669,2.22
103434,586313.641,4475335.558,2.278
103435,586312.724,4475335.434,2.35
103436,586311.822,4475335.36,2.411
103437,586310.94,4475335.365,2.471
103438,586310.024,4475335.39,2.532
103439,586309.203,4475335.448,2.572
103440,586308.355,4475335.56,2.636
103441,586307.397,4475335.695,2.696
103442,586306.524,4475335.792,2.748
103443,586305.618,4475335.896,2.829
103444,586304.726,4475335.966,2.883
103445,586303.791,4475336.093,2.959
103446,586302.885,4475336.19,2.982
103447,586301.993,4475336.242,2.987
103448,586301.089,4475336.223,3.001
103449,586300.192,4475336.208,3.005
103450,586299.333,4475336.098,3.007
103451,586298.403,4475335.931,3.044
103452,586297.43,4475335.667,3.045
103453,586296.558,4475335.442,3.064
103454,586295.66,4475335.21,3.052
103455,586294.736,4475334.951,3.092
103456,586293.794,4475334.746,3.104
103457,586292.899,4475334.555,3.108
103458,586291.93,4475334.439,3.145
103459,586290.925,4475334.368,3.172
103460,586290.038,4475334.249,3.188
103461,586289.156,4475334.211,3.201
103462,586288.205,4475334.134,3.214
103463,586287.214,4475334.116,3.245
103464,586286.256,4475334.089,3.237
103465,586285.297,4475334.052,3.264
103466,586284.422,4475334.004,3.284
103467,586283.638,4475334.01,3.333
103468,586282.689,4475333.997,3.358
103469,586281.793,4475334.002,3.396
103470,586280.794,4475333.939,3.417
103471,586279.852,4475333.869,3.444
103472,586278.851,4475333.872,3.455
103473,586277.888,4475333.9,3.424
103474,586276.985,4475333.897,3.384
103475,586276.023,4475334.014,3.366
103476,586274.925,4475334.102,3.395
103477,586274.351,4475334.287,3.509
103478,586274.573,4475334.191,3.416
103479,586274.681,4475334.189,3.552
103480,586274.29,4475334.24,3.778
103481,586274.282,4475334.181,3.78
103482,586274.303,4475334.189,3.765
103483,586274.299,4475334.21,3.766
103484,586276.647,4475308.771,3.838
103485,586276.631,4475308.75,3.845
103486,586276.819,4475308.579,3.831
103487,586276.993,4475308.177,3.851
103488,586277.416,4475307.784,3.836
103489,586277.913,4475307.53,3.776
103490,586278.433,4475307.457,3.725
103491,586279.19,4475307.549,3.619
103492,586280.09,4475307.783,3.489
103493,586280.973,4475307.97,3.447
103494,586281.953,4475308.246,3.434
103495,586282.904,4475308.395,3.399
103496,586283.734,4475308.484,3.387
103497,586284.596,4475308.641,3.36
103498,586285.462,4475308.771,3.345
103499,586286.472,4475308.889,3.309
103500,586287.455,4475309.105,3.295
103501,586288.373,4475309.283,3.254
103502,586289.317,4475309.53,3.221
103503,586290.225,4475309.649,3.225
103504,586291.203,4475309.66,3.197
103505,586292.174,4475309.529,3.18
103506,586293.088,4475309.563,3.156
103507,586294.062,4475309.506,3.121
103508,586294.961,4475309.353,3.093
103509,586295.852,4475309.074,3.07
103510,586296.746,4475308.891,3.038
103511,586297.631,4475308.76,3.035
103512,586298.654,4475308.544,3.014
103513,586299.691,4475308.334,3.004
103514,586300.704,4475308.202,2.979
103515,586301.711,4475308.181,2.97
103516,586302.699,4475308.127,2.959
103517,586303.657,4475308.153,2.944
103518,586304.599,4475308.355,2.907
103519,586305.617,4475308.583,2.867
103520,586306.646,4475308.838,2.821
103521,586307.625,4475309.143,2.761
103522,586308.703,4475309.462,2.704
103523,586309.731,4475309.671,2.641
103524,586310.84,4475309.773,2.588
103525,586311.915,4475309.862,2.534
103526,586312.852,4475309.886,2.484
103527,586313.886,4475309.789,2.423
103528,586314.957,4475309.675,2.389
103529,586316.028,4475309.666,2.33
103530,586317.086,4475309.687,2.289
103531,586318.105,4475309.784,2.249
103532,586319.092,4475309.832,2.215
103533,586320.036,4475309.926,2.189
103534,586320.947,4475309.967,2.154
103535,586321.878,4475310.159,2.124
103536,586322.78,4475310.295,2.086
103537,586323.747,4475310.412,2.076
103538,586324.755,4475310.449,2.025
103539,586325.71,4475310.43,1.997
103540,586326.666,4475310.398,1.96
103541,586327.674,4475310.471,1.931
103542,586328.639,4475310.546,1.914
103543,586329.635,4475310.563,1.897
103544,586330.642,4475310.574,1.876
103545,586331.629,4475310.593,1.879
103546,586332.518,4475310.563,1.858
103547,586333.356,4475310.654,1.88
103548,586334.236,4475310.811,1.895
103549,586335.118,4475310.907,1.925
103550,586336.056,4475311.077,1.976
103551,586336.894,4475311.115,1.982
103552,586337.747,4475311.212,1.995
103553,586338.624,4475311.26,2.003
103554,586339.498,4475311.298,2.03
103555,586340.431,4475311.26,2.059
103556,586341.402,4475311.164,2.117
103557,586342.34,4475311.195,2.155
103558,586343.251,4475311.231,2.203
103559,586344.156,4475311.24,2.217
103560,586345.092,4475311.324,2.244
103561,586346.006,4475311.329,2.265
103562,586346.988,4475311.374,2.294
103563,586347.964,4475311.423,2.286
103564,586348.931,4475311.426,2.312
103565,586349.877,4475311.515,2.327
103566,586350.761,4475311.601,2.363
103567,586351.619,4475311.62,2.444
103568,586352.58,4475311.627,2.494
103569,586353.515,4475311.647,2.537
103570,586354.534,4475311.682,2.538
103571,586355.5,4475311.74,2.551
103572,586356.444,4475311.705,2.614
103573,586357.406,4475311.858,2.624
103574,586358.404,4475311.909,2.649
103575,586359.403,4475311.933,2.68
103576,586360.383,4475312.025,2.695
103577,586361.369,4475312.043,2.698
103578,586362.44,4475312.097,2.719
103579,586363.496,4475312.115,2.719
103580,586364.507,4475312.057,2.744
103581,586365.47,4475312.025,2.748
103582,586366.477,4475312.044,2.751
103583,586367.49,4475312.021,2.757
103584,586368.439,4475311.935,2.763
103585,586369.382,4475311.921,2.773
103586,586370.312,4475311.88,2.792
103587,586371.161,4475311.766,2.795
103588,586372.016,4475311.844,2.758
103589,586372.809,4475311.915,2.762
103590,586373.78,4475312.074,2.761
103591,586374.678,4475312.187,2.754
103592,586375.63,4475312.295,2.648
103593,586376.474,4475312.475,2.593
103594,586377.334,4475312.734,2.6
103595,586378.167,4475312.879,2.538
103596,586379.064,4475312.927,2.492
103597,586379.885,4475313.079,2.383
103598,586380.716,4475313.199,2.296
103599,586381.582,4475313.2,2.226
103600,586382.464,4475313.191,2.132
103601,586383.298,4475313.196,2.013
103602,586384.334,4475313.062,1.907
103603,586385.319,4475312.985,1.801
103604,586386.302,4475312.877,1.691
103605,586387.284,4475312.851,1.591
103606,586388.204,4475312.84,1.484
103607,586389.026,4475312.805,1.405
103608,586389.928,4475312.751,1.305
103609,586390.822,4475312.77,1.235
103610,586391.702,4475312.819,1.143
103611,586392.593,4475312.99,1.079
103612,586393.493,4475313.055,0.981
103613,586394.427,4475313.182,0.895
103614,586395.338,4475313.421,0.81
103615,586396.198,4475313.628,0.727
103616,586396.973,4475313.838,0.647
103617,586397.798,4475314.114,0.565
103618,586398.593,4475314.212,0.482
103619,586399.57,4475314.314,0.376
103620,586400.454,4475314.385,0.27
103621,586401.404,4475314.508,0.168
103622,586402.42,4475314.457,0.064
103623,586403.455,4475314.401,-0.039
103624,586404.422,4475314.399,-0.181
103625,586405.465,4475314.351,-0.286
103626,586406.374,4475314.256,-0.395
103627,586407.298,4475314.106,-0.48
103628,586408.032,4475314.141,-0.555
103629,586408.084,4475314.139,-0.569
103630,586408.067,4475314.13,-0.57
103631,586408.066,4475314.145,-0.57
103632,586405.791,4475292.326,-0.641
103633,586405.79,4475292.334,-0.648
103634,586405.705,4475292.344,-0.638
103635,586405.303,4475292.397,-0.603
103636,586404.832,4475292.415,-0.562
103637,586404.347,4475292.481,-0.507
103638,586403.836,4475292.501,-0.451
103639,586403.274,4475292.443,-0.396
103640,586402.685,4475292.471,-0.329
103641,586402.025,4475292.461,-0.273
103642,586401.4,4475292.426,-0.194
103643,586400.81,4475292.247,-0.109
103644,586400.116,4475292.058,-0.051
103645,586399.407,4475292.031,0.013
103646,586398.657,4475292.046,0.091
103647,586397.984,4475291.915,0.185
103648,586397.25,4475291.856,0.281
103649,586396.51,4475291.77,0.371
103650,586395.763,4475291.727,0.458
103651,586394.968,4475291.774,0.551
103652,586394.175,4475291.709,0.63
103653,586393.233,4475291.731,0.733
103654,586392.499,4475291.752,0.809
103655,586391.765,4475291.737,0.891
103656,586391.118,4475291.72,0.958
103657,586390.405,4475291.764,1.032
103658,586389.693,4475291.715,1.113
103659,586388.993,4475291.692,1.18
103660,586388.175,4475291.681,1.261
103661,586387.423,4475291.77,1.342
103662,586386.673,4475291.698,1.432
103663,586385.916,4475291.608,1.523
103664,586385.255,4475291.596,1.605
103665,586384.502,4475291.613,1.702
103666,586383.886,4475291.662,1.784
103667,586383.249,4475291.604,1.855
103668,586382.683,4475291.536,1.918
103669,586382.289,4475291.536,1.972
103670,586381.955,4475291.538,2.029
103671,586381.358,4475291.461,2.087
103672,586380.781,4475291.375,2.147
103673,586380.188,4475291.343,2.212
103674,586379.588,4475291.331,2.269
103675,586378.811,4475291.27,2.337
103676,586378.039,4475291.183,2.399
103677,586377.366,4475291.093,2.474
103678,586376.686,4475291.006,2.521
103679,586375.95,4475290.875,2.583
103680,586375.191,4475290.677,2.597
103681,586374.46,4475290.49,2.647
103682,586373.712,4475290.331,2.753
103683,586372.896,4475290.233,2.767
103684,586372.099,4475290.252,2.704
103685,586371.273,4475290.312,2.738
103686,586370.301,4475290.478,2.761
103687,586369.464,4475290.573,2.755
103688,586368.694,4475290.823,2.777
103689,586367.835,4475290.814,2.77
103690,586367.022,4475290.935,2.748
103691,586366.116,4475290.968,2.733
103692,586365.248,4475290.968,2.726
103693,586364.352,4475290.945,2.749
103694,586363.456,4475291.059,2.746
103695,586362.629,4475290.983,2.723
103696,586361.717,4475290.864,2.69
103697,586360.851,4475290.709,2.717
103698,586360.067,4475290.472,2.714
103699,586359.294,4475290.338,2.686
103700,586358.514,4475290.181,2.676
103701,586357.634,4475289.93,2.67
103702,586356.825,4475289.617,2.642
103703,586356.034,4475289.364,2.627
103704,586355.297,4475289.155,2.599
103705,586354.451,4475288.924,2.597
103706,586353.659,4475288.642,2.58
103707,586352.845,4475288.369,2.548
103708,586352.052,4475288.308,2.528
103709,586351.139,4475288.325,2.516
103710,586350.185,4475288.51,2.483
103711,586349.248,4475288.671,2.472
103712,586348.351,4475288.862,2.442
103713,586347.539,4475289.051,2.396
103714,586346.647,4475289.291,2.365
103715,586345.766,4475289.355,2.351
103716,586344.873,4475289.26,2.274
103717,586343.948,4475289.321,2.262
103718,586343.013,4475289.245,2.227
103719,586342.176,4475289.223,2.238
103720,586341.288,4475289.175,2.186
103721,586340.391,4475289.141,2.168
103722,586339.495,4475289.218,2.125
103723,586338.646,4475289.129,2.116
103724,586337.71,4475289.189,2.08
103725,586336.779,4475289.267,2.056
103726,586335.956,4475289.461,2.038
103727,586335.148,4475289.535,2.004
103728,586334.307,4475289.615,1.979
103729,586333.498,4475289.652,1.999
103730,586332.61,4475289.64,1.994
103731,586331.69,4475289.556,2.028
103732,586330.753,4475289.524,2.055
103733,586329.892,4475289.461,2.102
103734,586329.076,4475289.36,2.115
103735,586328.212,4475289.221,2.128
103736,586327.325,4475289.046,2.156
103737,586326.464,4475288.909,2.196
103738,586325.635,4475288.833,2.198
103739,586324.729,4475288.796,2.248
103740,586323.907,4475288.819,2.259
103741,586323.03,4475288.87,2.296
103742,586322.082,4475288.813,2.332
103743,586321.135,4475288.808,2.362
103744,586320.207,4475288.759,2.401
103745,586319.304,4475288.73,2.427
103746,586318.369,4475288.679,2.446
103747,586317.428,4475288.695,2.487
103748,586316.49,4475288.718,2.523
103749,586315.548,4475288.74,2.58
