ID,X,Y,Z
1770,586301.594,4475801.253,2.546
1771,586301.006,4475801.516,2.553
1772,586300.722,4475801.68,2.548
1773,586300.738,4475801.7,2.556
1774,586300.724,4475801.702,2.557
1775,586300.725,4475801.694,2.563
1776,586306.339,4475800.498,2.382
1777,586306.34,4475800.494,2.38
1778,586306.335,4475800.492,2.375
1779,586306.279,4475800.459,2.382
1780,586306.084,4475800.385,2.399
1781,586305.571,4475800.344,2.414
1782,586305.048,4475800.357,2.427
1783,586304.508,4475800.324,2.458
1784,586303.875,4475800.285,2.48
1785,586303.177,4475800.203,2.505
1786,586302.376,4475800.189,2.524
1787,586301.653,4475800.133,2.594
1788,586300.899,4475800.122,2.588
1789,586300.152,4475800.124,2.578
1790,586299.253,4475800.09,2.537
1791,586298.205,4475800.109,2.501
1792,586297.146,4475800.202,2.505
1793,586296.13,4475800.135,2.496
1794,586295.142,4475800.112,2.475
1795,586294.164,4475800.126,2.46
1796,586293.189,4475800.161,2.455
1797,586292.249,4475800.152,2.456
1798,586291.287,4475800.171,2.434
1799,586290.414,4475800.234,2.426
1800,586289.524,4475800.225,2.399
1801,586288.616,4475800.254,2.383
1802,586287.716,4475800.219,2.376
1803,586286.772,4475800.216,2.38
1804,586285.809,4475800.145,2.346
1805,586284.768,4475800.139,2.301
1806,586283.755,4475800.15,2.273
1807,586282.77,4475800.193,2.249
1808,586281.8,4475800.214,2.225
1809,586280.765,4475800.211,2.167
1810,586279.831,4475800.236,2.111
1811,586278.776,4475800.255,2.089
1812,586277.697,4475800.276,2.04
1813,586276.625,4475800.298,2.002
1814,586275.544,4475800.325,1.974
1815,586274.479,4475800.313,1.936
1816,586273.364,4475800.327,1.934
1817,586272.237,4475800.44,1.882
1818,586271.152,4475800.607,1.861
1819,586270.048,4475800.635,1.852
1820,586268.905,4475800.701,1.838
1821,586267.811,4475800.652,1.821
1822,586266.859,4475800.629,1.805
1823,586265.938,4475800.592,1.81
1824,586264.916,4475800.516,1.809
1825,586263.863,4475800.42,1.801
1826,586262.755,4475800.321,1.81
1827,586261.667,4475800.258,1.823
1828,586260.641,4475800.227,1.838
1829,586259.577,4475800.156,1.856
1830,586258.526,4475800.174,1.86
1831,586257.485,4475800.175,1.87
1832,586256.412,4475800.224,1.891
1833,586255.4,4475800.211,1.902
1834,586254.392,4475800.234,1.906
1835,586253.299,4475800.345,1.912
1836,586252.212,4475800.422,1.955
1837,586251.072,4475800.506,1.974
1838,586249.986,4475800.571,1.999
1839,586248.925,4475800.627,2.019
1840,586247.858,4475800.751,2.042
1841,586246.788,4475800.832,2.065
1842,586245.781,4475800.906,2.091
1843,586244.839,4475801.006,2.1
1844,586243.918,4475800.887,2.117
1845,586243.33,4475800.78,2.13
1846,586242.664,4475800.719,2.148
1847,586241.779,4475800.632,2.152
1848,586241.013,4475800.453,2.156
1849,586240.452,4475800.275,2.16
1850,586239.935,4475800.228,2.167
1851,586239.504,4475800.16,2.188
1852,586239.069,4475800.134,2.236
1853,586238.683,4475800.085,2.313
1854,586238.404,4475800.064,2.382
1855,586238.155,4475800.069,2.429
1856,586237.695,4475800.022,2.47
1857,586237.491,4475800.023,2.471
1858,586237.508,4475800.023,2.491
1859,586237.511,4475800.047,2.491
1860,586237.515,4475800.044,2.494
1861,586237.508,4475800.039,2.493
1862,586237.533,4475800.058,2.486
1863,586239.47,4475774.885,2.638
1864,586239.469,4475774.894,2.641
1865,586239.474,4475774.89,2.644
1866,586239.466,4475774.891,2.65
1867,586239.462,4475774.886,2.646
1868,586239.561,4475774.838,2.639
1869,586239.93,4475774.872,2.565
1870,586240.401,4475774.921,2.499
1871,586240.878,4475774.97,2.445
1872,586241.237,4475775.065,2.403
1873,586241.573,4475774.959,2.381
1874,586241.939,4475775.113,2.343
1875,586242.414,4475775.007,2.326
1876,586242.998,4475775.032,2.316
1877,586243.545,4475774.986,2.333
1878,586244.083,4475775.045,2.333
1879,586244.253,4475775.087,2.32
1880,586244.192,4475774.922,2.331
1881,586244.229,4475774.877,2.325
1882,586244.248,4475774.915,2.34
1883,586244.889,4475775.017,2.323
1884,586245.756,4475775.032,2.278
1885,586246.711,4475775.071,2.219
1886,586247.735,4475775.183,2.182
1887,586248.765,4475775.15,2.166
1888,586249.861,4475775.152,2.163
1889,586251.017,4475775.176,2.129
1890,586252.184,4475775.165,2.126
1891,586253.368,4475775.144,2.093
1892,586254.496,4475775.116,2.085
1893,586255.602,4475775.111,2.076
1894,586256.802,4475775.142,2.04
1895,586258.041,4475775.137,2.032
1896,586259.333,4475775.171,2.003
1897,586260.603,4475775.178,1.977
1898,586261.769,4475775.214,1.959
1899,586262.996,4475775.193,1.954
1900,586264.237,4475775.212,1.938
1901,586265.475,4475775.289,1.934
1902,586266.746,4475775.286,1.948
1903,586268.02,4475775.366,1.945
1904,586269.246,4475775.38,1.979
1905,586270.436,4475775.534,1.984
1906,586271.668,4475775.646,1.995
1907,586272.883,4475775.741,2.006
1908,586274.103,4475775.829,2.015
1909,586275.321,4475775.897,2.042
1910,586276.467,4475775.809,2.059
1911,586277.644,4475775.757,2.061
1912,586278.808,4475775.763,2.086
1913,586279.966,4475775.732,2.128
1914,586281.094,4475775.614,2.138
1915,586281.908,4475775.469,2.169
1916,586282.55,4475775.362,2.174
1917,586283.401,4475775.248,2.199
1918,586284.382,4475775.191,2.241
1919,586285.407,4475775.186,2.28
1920,586286.397,4475775.168,2.323
1921,586287.485,4475775.219,2.326
1922,586288.652,4475775.201,2.356
1923,586289.891,4475775.164,2.385
1924,586291.119,4475775.124,2.377
1925,586292.307,4475775.006,2.409
1926,586293.473,4475774.975,2.441
1927,586294.652,4475775.023,2.487
1928,586295.792,4475775.088,2.505
1929,586296.92,4475775.149,2.505
1930,586298.046,4475775.192,2.534
1931,586299.216,4475775.226,2.512
1932,586300.311,4475775.286,2.495
1933,586301.244,4475775.344,2.514
1934,586302.006,4475775.444,2.509
1935,586302.89,4475775.494,2.512
1936,586303.759,4475775.517,2.498
1937,586304.622,4475775.494,2.522
1938,586305.514,4475775.432,2.512
1939,586306.348,4475775.338,2.507
1940,586307.229,4475775.232,2.524
1941,586308.066,4475775.192,2.518
1942,586308.799,4475775.119,2.501
1943,586309.495,4475775.103,2.465
1944,586310.255,4475775.095,2.42
1945,586311.093,4475775.134,2.373
1946,586311.924,4475775.219,2.338
1947,586312.848,4475775.298,2.288
1948,586313.827,4475775.299,2.247
1949,586314.797,4475775.358,2.207
1950,586315.693,4475775.383,2.188
1951,586316.709,4475775.417,2.174
1952,586317.751,4475775.357,2.151
1953,586318.732,4475775.325,2.126
1954,586319.628,4475775.253,2.105
1955,586320.497,4475775.118,2.081
1956,586321.371,4475774.983,2.046
1957,586322.279,4475774.905,2.032
1958,586323.183,4475774.802,1.993
1959,586324.109,4475774.753,1.953
1960,586324.986,4475774.765,1.914
1961,586325.928,4475774.836,1.858
1962,586326.823,4475774.977,1.821
1963,586327.664,4475775.126,1.786
1964,586328.43,4475775.195,1.761
1965,586329.289,4475775.275,1.75
1966,586330.071,4475775.305,1.756
1967,586330.653,4475775.327,1.734
1968,586331.198,4475775.348,1.715
1969,586331.686,4475775.303,1.671
1970,586332.028,4475775.294,1.62
1971,586332.412,4475775.306,1.553
1972,586332.884,4475775.314,1.464
1973,586333.541,4475775.246,1.361
1974,586334.295,4475775.192,1.253
1975,586335.233,4475775.176,1.139
1976,586336.254,4475775.146,1.017
1977,586337.292,4475775.12,0.899
1978,586338.334,4475775.091,0.783
1979,586339.442,4475775.083,0.655
1980,586340.567,4475775.053,0.527
1981,586341.674,4475775.066,0.385
1982,586342.759,4475775.029,0.245
1983,586343.874,4475775.011,0.121
1984,586344.976,4475774.976,-0.004
1985,586346.029,4475774.939,-0.129
1986,586347.06,4475774.887,-0.259
1987,586348.133,4475774.787,-0.402
1988,586349.161,4475774.771,-0.542
1989,586349.987,4475774.944,-0.657
1990,586350.757,4475775.082,-0.769
1991,586351.591,4475775.176,-0.913
1992,586352.337,4475775.262,-1.06
1993,586352.674,4475775.294,-1.101
1994,586352.69,4475775.357,-1.109
1995,586352.684,4475775.352,-1.094
1996,586352.689,4475775.345,-1.093
1997,586352.689,4475775.351,-1.094
1998,586357.901,4475750.368,-1.223
1999,586357.925,4475750.32,-1.227
2000,586357.919,4475750.394,-1.227
2001,586357.918,4475750.384,-1.227
2002,586357.895,4475750.348,-1.239
2003,586357.616,4475750.369,-1.126
2004,586357.231,4475750.384,-1.026
2005,586356.868,4475750.341,-0.944
2006,586356.536,4475750.246,-0.864
2007,586356.206,4475750.287,-0.817
2008,586355.806,4475750.29,-0.747
2009,586355.365,4475750.264,-0.667
2010,586354.929,4475750.261,-0.598
2011,586354.457,4475750.221,-0.514
2012,586354.014,4475750.197,-0.454
2013,586353.523,4475750.238,-0.382
2014,586353.054,4475750.185,-0.325
2015,586352.64,4475750.162,-0.262
2016,586352.136,4475750.128,-0.2
2017,586351.54,4475750.073,-0.111
2018,586350.933,4475750.086,-0.027
2019,586350.297,4475750.05,0.042
2020,586349.646,4475750.042,0.123
2021,586349.044,4475749.927,0.182
2022,586348.421,4475749.99,0.254
2023,586347.919,4475749.972,0.31
2024,586347.357,4475749.965,0.375
2025,586346.716,4475749.859,0.45
2026,586346.046,4475749.893,0.531
2027,586345.317,4475749.758,0.603
2028,586344.646,4475749.755,0.676
2029,586344.234,4475749.729,0.724
2030,586343.847,4475749.598,0.765
2031,586343.393,4475749.479,0.814
2032,586343.082,4475749.328,0.852
2033,586342.816,4475749.268,0.879
2034,586342.539,4475749.118,0.917
2035,586342.183,4475749.204,0.949
2036,586341.827,4475749.392,0.985
2037,586341.386,4475749.536,1.014
2038,586340.874,4475749.719,1.058
2039,586340.379,4475750.057,1.096
2040,586339.941,4475750.371,1.135
2041,586339.728,4475750.535,1.156
2042,586340.022,4475750.451,1.121
2043,586340.559,4475750.432,1.073
2044,586341.119,4475750.354,1.016
2045,586341.813,4475750.315,0.953
2046,586342.474,4475750.298,0.889
2047,586343.116,4475750.272,0.827
2048,586343.829,4475750.193,0.756
2049,586344.661,4475750.205,0.673
2050,586345.454,4475750.206,0.588
2051,586346.228,4475750.193,0.504
2052,586347.07,4475750.141,0.412
2053,586347.887,4475750.115,0.314
2054,586348.655,4475750.064,0.23
2055,586349.379,4475750.027,0.149
2056,586349.704,4475750.034,0.113
2057,586349.709,4475749.926,0.106
2058,586349.725,4475749.989,0.111
2059,586349.726,4475749.976,0.113
2060,586340.63,4475750.349,1.069
2061,586340.631,4475750.349,1.071
2062,586340.629,4475750.342,1.076
2063,586340.582,4475750.303,1.08
2064,586340.48,4475750.266,1.086
2065,586340.016,4475750.306,1.138
2066,586339.449,4475750.346,1.181
2067,586338.923,4475750.319,1.243
2068,586338.361,4475750.341,1.306
2069,586337.762,4475750.315,1.356
2070,586337.142,4475750.329,1.407
2071,586336.564,4475750.338,1.461
2072,586335.961,4475750.281,1.517
2073,586335.323,4475750.249,1.573
2074,586334.686,4475750.198,1.618
2075,586334.058,4475750.247,1.653
2076,586333.367,4475750.277,1.667
2077,586332.679,4475750.3,1.668
2078,586332.023,4475750.325,1.69
2079,586331.316,4475750.376,1.717
2080,586330.568,4475750.382,1.753
2081,586329.853,4475750.374,1.792
2082,586329.102,4475750.309,1.838
2083,586328.386,4475750.223,1.878
2084,586327.658,4475750.166,1.916
2085,586326.911,4475750.176,1.954
2086,586326.152,4475750.162,1.986
2087,586325.363,4475750.115,2.018
2088,586324.531,4475750.182,2.027
2089,586323.698,4475750.243,2.042
2090,586322.886,4475750.33,2.057
2091,586322.058,4475750.417,2.075
2092,586321.26,4475750.408,2.097
2093,586320.464,4475750.33,2.135
2094,586319.683,4475750.189,2.151
2095,586318.919,4475750.025,2.179
2096,586318.167,4475749.943,2.213
2097,586317.394,4475749.863,2.257
2098,586316.579,4475749.896,2.296
2099,586315.734,4475749.86,2.339
2100,586314.882,4475749.871,2.388
2101,586314.071,4475749.957,2.438
2102,586313.265,4475750.018,2.475
2103,586312.466,4475750.072,2.514
2104,586311.681,4475750.166,2.552
2105,586310.863,4475750.224,2.549
2106,586310.019,4475750.237,2.547
2107,586309.161,4475750.232,2.541
2108,586308.299,4475750.272,2.561
2109,586307.434,4475750.313,2.554
2110,586306.561,4475750.286,2.548
2111,586305.629,4475750.319,2.539
2112,586304.636,4475750.37,2.517
2113,586303.662,4475750.442,2.514
2114,586302.695,4475750.376,2.503
2115,586301.811,4475750.446,2.521
2116,586300.888,4475750.483,2.511
2117,586299.905,4475750.429,2.495
2118,586298.94,4475750.337,2.493
2119,586298.008,4475750.093,2.484
2120,586297.041,4475749.955,2.46
2121,586296.088,4475749.846,2.461
2122,586295.109,4475749.792,2.437
2123,586294.157,4475749.738,2.416
2124,586293.267,4475749.74,2.411
2125,586292.413,4475749.76,2.413
2126,586291.589,4475749.754,2.413
2127,586290.707,4475749.855,2.387
2128,586289.821,4475749.863,2.353
2129,586288.992,4475749.953,2.351
2130,586288.126,4475749.972,2.338
2131,586287.248,4475749.983,2.338
2132,586286.277,4475749.975,2.307
2133,586285.313,4475750.058,2.262
2134,586284.34,4475750.059,2.272
2135,586283.288,4475749.989,2.222
2136,586282.283,4475750.088,2.172
2137,586281.319,4475750.085,2.158
2138,586280.272,4475750.125,2.145
2139,586279.259,4475750.215,2.122
2140,586278.254,4475750.312,2.121
2141,586277.249,4475750.295,2.109
2142,586276.242,4475750.306,2.1
2143,586275.202,4475750.199,2.097
2144,586274.14,4475750.238,2.064
2145,586273.128,4475750.214,2.061
2146,586272.083,4475750.226,2.049
2147,586271.012,4475750.233,2.019
2148,586269.949,4475750.214,1.996
2149,586268.871,4475750.212,1.986
2150,586267.782,4475750.247,1.985
2151,586266.733,4475750.273,1.975
2152,586265.69,4475750.29,1.969
2153,586264.614,4475750.304,1.953
2154,586263.524,4475750.319,1.955
2155,586262.437,4475750.294,1.95
2156,586261.341,4475750.3,1.949
2157,586260.245,4475750.23,1.954
2158,586259.2,4475750.217,1.983
2159,586258.193,4475750.197,1.989
2160,586257.148,4475750.176,2.006
2161,586256.092,4475750.158,2.015
2162,586255.125,4475750.12,2.035
2163,586254.061,4475750.065,2.057
2164,586252.951,4475750.071,2.057
2165,586251.924,4475750.071,2.092
2166,586250.902,4475750.116,2.114
2167,586249.89,4475750.097,2.141
2168,586248.914,4475750.13,2.186
2169,586247.939,4475750.167,2.22
2170,586246.96,4475750.212,2.257
2171,586245.954,4475750.25,2.271
2172,586244.915,4475750.313,2.291
2173,586243.878,4475750.361,2.32
2174,586242.873,4475750.346,2.381
2175,586241.992,4475750.385,2.502
2176,586241.213,4475750.278,2.614
2177,586240.865,4475750.389,2.656
2178,586240.871,4475750.388,2.647
2179,586240.857,4475750.392,2.663
2180,586240.855,4475750.39,2.649
2181,586240.861,4475750.382,2.644
2182,586248.122,4475725.035,2.426
2183,586248.125,4475725.024,2.427
2184,586248.124,4475725.023,2.433
2185,586248.166,4475725.122,2.438
2186,586248.32,4475725.132,2.428
2187,586248.898,4475725.083,2.399
2188,586249.661,4475725.067,2.364
2189,586250.503,4475725.112,2.362
2190,586251.394,4475725.074,2.363
2191,586252.376,4475725.051,2.32
2192,586253.289,4475724.951,2.312
2193,586254.273,4475724.974,2.305
2194,586255.136,4475725.005,2.285
2195,586255.856,4475725.04,2.304
2196,586256.638,4475725.096,2.293
2197,586257.367,4475725.148,2.274
2198,586258.17,4475725.131,2.264
2199,586258.905,4475725.131,2.225
2200,586259.581,4475725.134,2.21
2201,586260.368,4475725.129,2.157
2202,586261.023,4475725.15,2.15
2203,586261.859,4475725.105,2.144
2204,586262.782,4475725.095,2.109
2205,586263.673,4475725.053,2.11
2206,586264.65,4475724.991,2.079
2207,586265.66,4475725.03,2.048
2208,586266.595,4475725.04,2.044
2209,586267.51,4475725.063,2.038
2210,586268.458,4475725.1,2.018
2211,586269.394,4475725.027,2.025
2212,586270.336,4475725.013,2.018
2213,586271.287,4475725.036,2.02
2214,586272.24,4475725.111,2.023
2215,586273.235,4475725.13,2.022
2216,586274.207,4475725.142,2.041
2217,586275.197,4475725.083,2.045
2218,586276.227,4475725.072,2.064
2219,586277.208,4475725.022,2.084
2220,586278.181,4475724.966,2.09
2221,586279.087,4475724.938,2.102
2222,586280.055,4475724.978,2.125
2223,586280.973,4475725.11,2.148
2224,586281.946,4475725.21,2.165
2225,586282.878,4475725.263,2.19
2226,586283.832,4475725.34,2.214
2227,586284.785,4475725.474,2.23
2228,586285.736,4475725.502,2.225
2229,586286.678,4475725.54,2.247
2230,586287.554,4475725.583,2.28
2231,586288.459,4475725.535,2.279
2232,586289.298,4475725.432,2.294
2233,586290.14,4475725.307,2.311
2234,586291.046,4475725.223,2.321
2235,586291.874,4475725.217,2.362
2236,586292.706,4475725.178,2.34
2237,586293.388,4475725.163,2.373
2238,586294.216,4475725.175,2.373
2239,586295.02,4475725.227,2.39
2240,586295.884,4475725.179,2.414
2241,586296.742,4475725.171,2.428
2242,586297.579,4475725.212,2.439
2243,586298.453,4475725.174,2.45
2244,586299.35,4475725.175,2.464
2245,586300.277,4475725.246,2.47
2246,586301.268,4475725.261,2.459
2247,586302.183,4475725.29,2.468
2248,586303.148,4475725.29,2.489
2249,586304.118,4475725.299,2.499
2250,586305.024,4475725.355,2.52
2251,586305.913,4475725.342,2.509
2252,586306.813,4475725.354,2.512
2253,586307.72,4475725.427,2.512
2254,586308.671,4475725.498,2.509
2255,586309.553,4475725.525,2.528
2256,586310.471,4475725.552,2.536
2257,586311.345,4475725.492,2.551
2258,586312.17,4475725.437,2.555
2259,586313.028,4475725.385,2.561
2260,586313.871,4475725.216,2.54
2261,586314.797,4475725.177,2.499
2262,586315.685,4475725.184,2.44
2263,586316.542,4475725.175,2.386
2264,586317.398,4475725.185,2.336
2265,586318.287,4475725.197,2.296
2266,586319.235,4475725.227,2.273
2267,586320.139,4475725.262,2.229
2268,586321.004,4475725.293,2.176
2269,586321.964,4475725.358,2.136
2270,586322.933,4475725.424,2.09
2271,586323.894,4475725.511,2.06
2272,586324.783,4475725.615,2.047
2273,586325.693,4475725.589,2.04
2274,586326.548,4475725.537,2.027
2275,586327.45,4475725.429,2.01
2276,586328.362,4475725.257,1.981
2277,586329.231,4475725.081,1.951
2278,586330.058,4475724.977,1.917
2279,586330.858,4475724.926,1.903
2280,586331.625,4475724.833,1.888
2281,586332.424,4475724.87,1.868
2282,586333.225,4475724.919,1.84
2283,586334.013,4475725.012,1.82
2284,586334.842,4475725.093,1.812
2285,586335.662,4475725.074,1.805
2286,586336.491,4475725.115,1.807
2287,586337.23,4475725.082,1.784
2288,586337.944,4475725.067,1.743
2289,586338.674,4475725.053,1.697
2290,586339.412,4475725.063,1.626
2291,586340.18,4475725.045,1.549
2292,586340.943,4475725.104,1.458
2293,586341.771,4475725.137,1.354
2294,586342.623,4475725.151,1.251
2295,586343.493,4475725.23,1.157
2296,586344.406,4475725.262,1.06
2297,586345.327,4475725.269,0.957
2298,586346.274,4475725.332,0.871
2299,586347.206,4475725.351,0.768
2300,586348.147,4475725.366,0.663
2301,586349.096,4475725.387,0.553
2302,586350.04,4475725.408,0.446
2303,586350.965,4475725.431,0.343
2304,586351.945,4475725.455,0.222
2305,586352.863,4475725.39,0.098
2306,586353.776,4475725.333,-0.013
2307,586354.675,4475725.288,-0.126
2308,586355.568,4475725.24,-0.241
2309,586356.415,4475725.181,-0.366
2310,586357.23,4475725.143,-0.478
2311,586357.929,4475725.098,-0.582
2312,586358.641,4475725.037,-0.697
2313,586359.352,4475725.024,-0.809
2314,586359.767,4475724.999,-0.877
2315,586360.046,4475724.964,-0.983
2316,586360.293,4475724.966,-1.069
2317,586360.559,4475724.978,-1.197
2318,586360.745,4475724.953,-1.227
2319,586360.714,4475725.022,-1.23
2320,586360.709,4475724.937,-1.24
2321,586360.705,4475724.926,-1.244
2322,586360.707,4475724.93,-1.24
2323,586360.702,4475724.911,-1.246
2324,586360.703,4475724.941,-1.244
2325,586361.99,4475700.335,-1.082
2326,586361.992,4475700.338,-1.1
2327,586361.991,4475700.327,-1.095
2328,586361.99,4475700.325,-1.093
2329,586361.975,4475700.274,-1.086
2330,586362.024,4475700.44,-1.106
